"gage_id","nws_id","agency","station_name","domain","domain_id","nwm_v3_calibration","headwater_calibration","latitude","longitude"
"03164000","GAXV2","USGS","NEW RIVER NEAR GALAX, VA","CONUS","3","true","true","36.6473497","-80.978969"
"03165000","CCKV2","USGS","CHESTNUT CREEK AT GALAX, VA","CONUS","3","true","true","36.6459613","-80.9192444"
"03173000","BANV2","USGS","WALKER CREEK AT BANE, VA","CONUS","3","true","true","37.26817845","-80.7095125"
"03175500","WOLV2","USGS","WOLF CREEK NEAR NARROWS, VA","CONUS","3","true","true","37.30567654","-80.8497993"
"03177710","BRVV2","USGS","BLUESTONE RIVER AT FALLS MILLS, VA","CONUS","3","true","true","37.27150554","-81.3048227"
"03180500","DRBW2","USGS","GREENBRIER RIVER AT DURBIN, WV","CONUS","3","true","true","38.54372659","-79.833115"
"03159540","SRCO1","USGS","Shade River near Chester OH","CONUS","3","true","true","39.06368935","-81.8818024"
"03183500","ALDW2","USGS","GREENBRIER RIVER AT ALDERSON, WV","CONUS","3","true","true","37.7242874","-80.641468"
"03186500","DYRW2","USGS","WILLIAMS RIVER AT DYER, WV","CONUS","3","true","true","38.37899915","-80.4839737"
"03206600","DUNW2","USGS","EAST FORK TWELVEPOLE CREEK NEAR DUNLOW, WV","CONUS","3","true","true","38.0118333","-82.3059722"
"03207800","BIGV2","USGS","LEVISA FORK AT BIG ROCK, VA","CONUS","3","true","true","37.35371995","-82.1956935"
"03208950","CNRV2","USGS","CRANES NEST RIVER NEAR CLINTWOOD, VA","CONUS","3","true","true","37.1239952","-82.4387614"
"03210000","MTGK2","USGS","JOHNS CREEK NEAR META, KY","CONUS","3","true","true","37.5670444","-82.45792659"
"03201405","HURW2","USGS","HURRICANE CREEK AT HURRICANE, WV","CONUS","3","true","true","38.4453673","-82.0068032"
"03201902","","USGS","Raccoon Creek near Bolins Mills OH","CONUS","3","true","true","39.23055556","-82.2858333"
"03228750","KLBO1","USGS","Alum Creek near Kilbourne OH","CONUS","3","true","true","40.35672806","-82.9215704"
"03212980","BRSW2","USGS","DRY FORK AT BEARTOWN, WV","CONUS","3","true","true","37.39538968","-81.8026142"
"03213500","PANW2","USGS","PANTHER CREEK NEAR PANTHER, WV","CONUS","3","true","true","37.44555556","-81.8711111"
"03237280","","USGS","Upper Twin Creek at McGaw OH","CONUS","3","true","true","38.64368745","-83.21573648"
"03237500","WUNO1","USGS","Ohio Brush Creek near West Union OH","CONUS","3","true","true","38.8036838","-83.4210226"
"03241500","WLFO1","USGS","Massies Creek at Wilberforce OH","CONUS","3","true","true","39.72238889","-83.8823056"
"03230500","DBVO1","USGS","Big Darby Creek at Darbyville OH","CONUS","3","true","true","39.7006176","-83.110187"
"03252300","CREK2","USGS","HINKSTON CREEK NEAR CARLISLE, KY","CONUS","3","true","true","38.2474368","-84.05514979"
"03254550","EDGK2","USGS","BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER, KY","CONUS","3","true","true","38.98055556","-84.5416667"
"50039995","LCSP4","USGS","","Puerto Rico","4","false","true","18.0783805847168","-66.1074523925781"
"03251200","MTOK2","USGS","NORTH FORK LICKING RIVER NEAR MT OLIVET, KY","CONUS","3","true","true","38.5947955","-84.0202056"
"03271300","KETO1","USGS","Holes Creek near Kettering OH","CONUS","3","true","true","39.6542259","-84.1957722"
"03272700","CMDO1","USGS","Sevenmile Creek at Camden OH","CONUS","3","true","true","39.6292196","-84.6443964"
"03275000","ALPI3","USGS","WHITEWATER RIVER NEAR ALPINE, IN","CONUS","3","true","true","39.5743333","-85.15588889"
"03281100","MCHK2","USGS","GOOSE CREEK AT MANCHESTER, KY","CONUS","3","true","true","37.15203405","-83.7601974"
"03281500","BOOK2","USGS","SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY","CONUS","3","true","true","37.47981018","-83.6751923"
"03282040","CRMK2","USGS","STURGEON CREEK AT CRESSMONT, KY","CONUS","3","true","true","37.5006422","-83.8101979"
"03282500","HGRK2","USGS","RED RIVER NEAR HAZEL GREEN, KY","CONUS","3","true","true","37.80925288","-83.45768398"
"03285000","DNVK2","USGS","DIX RIVER NEAR DANVILLE, KY","CONUS","3","true","true","37.6420234","-84.6607768"
"03277130","BVLK2","USGS","MUD LICK CR AT HWY 42 NR BEAVERLICK, KY","CONUS","3","true","true","38.8450635","-84.72077969"
"03277300","WHTK2","USGS","NORTH FORK KENTUCKY RIVER AT WHITESBURG, KY","CONUS","3","true","true","37.11759849","-82.82460429"
"03280700","WTNK2","USGS","CUTSHIN CREEK AT WOOTON, KY","CONUS","3","true","true","37.1650931","-83.3079564"
"03291500","GNCK2","USGS","EAGLE CREEK AT GLENCOE, KY","CONUS","3","true","true","38.7064538","-84.8248089"
"03292474","LYDK2","USGS","GOOSE CREEK AT OLD WESTPORT RD NR ST MATTHEWS, KY","CONUS","3","true","true","38.2759036","-85.606072"
"03300400","MUDK2","USGS","BEECH FORK AT MAUD, KY","CONUS","3","true","true","37.83283985","-85.2960686"
"03302680","SEMI3","USGS","WEST FORK BLUE RIVER AT SALEM, IN","CONUS","3","true","true","38.60533536","-86.0944222"
"03314000","ALVK2","USGS","DRAKES CREEK NEAR ALVATON, KY","CONUS","3","true","true","36.89531974","-86.380546"
"03318800","HSBK2","USGS","CANEY CREEK NEAR HORSE BRANCH, KY","CONUS","3","true","true","37.4639398","-86.6555419"
"03307000","CLBK2","USGS","RUSSELL CREEK NEAR COLUMBIA, KY","CONUS","3","true","true","37.12547797","-85.4040748"
"03328000","NMCI3","USGS","EEL RIVER AT NORTH MANCHESTER, IN","CONUS","3","true","true","40.99455556","-85.7825833"
"03339500","CRWI3","USGS","SUGAR CREEK AT CRAWFORDSVILLE, IN","CONUS","3","true","true","40.05030556","-86.90725"
"03340800","FINI3","USGS","BIG RACCOON CREEK NEAR FINCASTLE, IN","CONUS","3","true","true","39.8125446","-86.9538988"
"03351072","WCRI3","USGS","WILLIAMS CREEK AT 96TH STREET, INDIANAPOLIS, IN","CONUS","3","true","true","39.926984","-86.1722114"
"03346000","OBLI2","USGS","NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL","CONUS","3","true","true","39.01027778","-87.9455556"
"03357330","RCHI3","USGS","BIG WALNUT CREEK NEAR ROACHDALE, IN","CONUS","3","true","true","39.8162678","-86.7539873"
"03364500","CCHI3","USGS","CLIFTY CREEK AT HARTSVILLE, IN","CONUS","3","true","true","39.2747732","-85.7016469"
"03366500","DEPI3","USGS","MUSCATATUCK RIVER NEAR DEPUTY, IN","CONUS","3","true","true","38.80422346","-85.673855"
"03368000","NEBI3","USGS","BRUSH CREEK NEAR NEBRASKA, IN","CONUS","3","true","true","39.07033129","-85.4860766"
"03379500","CLAI2","USGS","LITTLE WABASH RIVER BELOW CLAY CITY, IL","CONUS","3","true","true","38.6347222","-88.2972222"
"03384450","EDDI2","USGS","LUSK CREEK NEAR EDDYVILLE, IL","CONUS","3","true","true","37.4725833","-88.5476944"
"03373508","BCSI3","USGS","BEAVER CREEK NEAR SHOALS, IN","CONUS","3","true","true","38.67310707","-86.7449971"
"03408500","NRVT1","USGS","NEW RIVER AT NEW RIVER, TN","CONUS","3","true","true","36.3855255","-84.5546973"
"03413200","MTCK2","USGS","BEAVER CREEK NEAR MONTICELLO, KY","CONUS","3","true","true","36.79757036","-84.89605849"
"03415000","ALPT1","USGS","WEST FORK OBEY RIVER NEAR ALPINE, TN","CONUS","3","true","true","36.3973873","-85.1744486"
"03424730","GVST1","USGS","SMITH FORK AT TEMPERANCE HALL, TN","CONUS","3","true","true","36.08731209","-85.9074506"
"03431599","BORT1","USGS","WHITES CREEK NEAR BORDEAUX, TN","CONUS","3","true","true","36.2176545","-86.8202207"
"03431800","ACST1","USGS","SYCAMORE CREEK NEAR ASHLAND CITY, TN","CONUS","3","true","true","36.3200218","-87.0511943"
"03436690","EMGT1","USGS","YELLOW CREEK AT ELLIS MILLS, TN","CONUS","3","true","true","36.3106833","-87.5539407"
"03439000","ROSN7","USGS","FRENCH BROAD RIVER AT ROSMAN, NC","CONUS","3","true","true","35.1433333","-82.8247222"
"03441000","DAVN7","USGS","DAVIDSON RIVER NEAR BREVARD, NC","CONUS","3","true","true","35.27305556","-82.7058333"
"03433500","BELT1","USGS","HARPETH RIVER AT BELLEVUE, TN","CONUS","3","true","true","36.0545965","-86.9285018"
"03455500","LLGN7","USGS","W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC","CONUS","3","true","true","35.3961111","-82.9375"
"03456500","","USGS","EAST FORK PIGEON RIVER NEAR CANTON, NC","CONUS","3","true","true","35.46166667","-82.8697222"
"03460000","CCNN7","USGS","CATALOOCHEE CREEK NEAR CATALOOCHEE, NC","CONUS","3","true","true","35.6672222","-83.0727778"
"03463300","STRN7","USGS","SOUTH TOE RIVER NEAR CELO, NC","CONUS","3","true","true","35.83138889","-82.1841667"
"03471500","SHLV2","USGS","S F HOLSTON RIVER AT RIVERSIDE, NEAR CHILHOWIE, VA","CONUS","3","true","true","36.7603931","-81.63122929"
"03479000","","USGS","WATAUGA RIVER NEAR SUGAR GROVE, NC","CONUS","3","true","true","36.23916667","-81.8222222"
"15493000","UCHA2","USGS","","Alaska","1","false","true","64.902","-146.361"
"03500000","PRTN7","USGS","LITTLE TENNESSEE RIVER NEAR PRENTISS, NC","CONUS","3","true","true","35.15","-83.3797222"
"03500240","","USGS","CARTOOGECHAYE CREEK NEAR FRANKLIN, NC","CONUS","3","true","true","35.15888889","-83.3941667"
"03504000","RAIN7","USGS","NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC","CONUS","3","true","true","35.1275","-83.6186111"
"03518500","TLRT1","USGS","TELLICO RIVER AT TELLICO PLAINS, TN","CONUS","3","true","true","35.3620163","-84.2790141"
"03527220","LGPT1","USGS","CLINCH RIVER NEAR LOONEYS GAP, TN","CONUS","3","true","true","36.57280708","-82.938754"
"03488000","SALV2","USGS","N F HOLSTON RIVER NEAR SALTVILLE, VA","CONUS","3","true","true","36.89678115","-81.7462293"
"03491000","RVLT1","USGS","BIG CREEK NEAR ROGERSVILLE, TN","CONUS","3","true","true","36.42620656","-82.9518304"
"03497300","TWNT1","USGS","LITTLE RIVER ABOVE TOWNSEND, TN","CONUS","3","true","true","35.66453328","-83.7112821"
"03539778","CLCT1","USGS","CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN","CONUS","3","true","true","36.1031293","-84.7182771"
"03535400","SOLT1","USGS","BEAVER CREEK AT SOLWAY, TN","CONUS","3","true","true","35.96503044","-84.1786528"
"03574500","WDVA1","USGS","PAINT ROCK RIVER NEAR WOODVILLE AL","CONUS","3","true","true","34.6242547","-86.3063737"
"03588500","IRCT1","USGS","SHOAL CREEK AT IRON CITY, TN","CONUS","3","true","true","35.02415329","-87.5790219"
"15056210","TYAA2","USGS","","Alaska","1","false","true","59.5119","-135.344"
"03578000","PELT1","USGS","ELK RIVER NEAR PELHAM, TN","CONUS","3","true","true","35.296828","-85.869736"
"03578500","PPLT1","USGS","BRADLEY CREEK NR PRAIRIE PLAINS, TN","CONUS","3","true","true","35.35633238","-85.9790227"
"03604000","FLTT1","USGS","BUFFALO RIVER NEAR FLAT WOODS, TN","CONUS","3","true","true","35.49590598","-87.8328037"
"03605078","CMTT1","USGS","CYPRESS CREEK AT CAMDEN, TN","CONUS","3","true","true","36.0470043","-88.07586979"
"05316992","COBM5","USGS","SLEEPY EYE CREEK AT CO. RD. 8 NEAR LEAVENWORTH MN","CONUS","3","false","true","",""
"03599450","FNHT1","USGS","FOUNTAIN CREEK NEAR FOUNTAIN HEIGHTS, TN","CONUS","3","true","true","35.5182709","-86.9420606"
"04027000","ODAW3","USGS","BAD RIVER NEAR ODANAH, WI","CONUS","3","true","true","46.4866144","-90.696297"
"04031000","BESM4","USGS","BLACK RIVER NEAR BESSEMER, MI","CONUS","3","true","true","46.5113361","-90.0746179"
"04033000","PAUM4","USGS","MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI","CONUS","3","true","true","46.3568916","-89.0765285"
"04024430","","USGS","NEMADJI RIVER NEAR SOUTH SUPERIOR, WI","CONUS","3","true","true","46.6333333","-92.0938889"
"04045500","TAPM4","USGS","TAHQUAMENON RIVER NEAR PARADISE, MI","CONUS","3","true","true","46.5745833","-85.26963889"
"04046000","BGTM4","USGS","BLACK RIVER NEAR GARNET, MI","CONUS","3","true","true","46.11780556","-85.3660556"
"04056500","MSQM4","USGS","MANISTIQUE RIVER NEAR MANISTIQUE, MI","CONUS","3","true","true","46.03052857","-86.161249"
"04057800","HUMM4","USGS","MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI","CONUS","3","true","true","46.49910267","-87.8865238"
"04060993","FLRW3","USGS","BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI","CONUS","3","true","true","45.96078737","-88.3159663"
"04043050","TRRM4","USGS","TRAP ROCK RIVER NEAR LAKE LINDEN, MI","CONUS","3","true","true","47.22853637","-88.3853928"
"04043150","SLVM4","USGS","SILVER RIVER NEAR L'ANSE, MI","CONUS","3","true","true","46.80409698","-88.3170724"
"04066500","","USGS","PIKE RIVER AT AMBERG, WI","CONUS","3","true","true","45.5","-88"
"04067958","","USGS","PESHTIGO RIVER NEAR WABENO, WI","CONUS","3","true","true","45.38774406","-88.3051099"
"04073365","","USGS","FOX RIVER AT PRINCETON, WI","CONUS","3","true","true","43.8511111","-89.1333333"
"05316970","LVNM5","USGS","COTTONWOOD RIVER AT LEAVENWORTH MN","CONUS","3","false","true","",""
"04063700","","USGS","POPPLE RIVER NEAR FENCE, WI","CONUS","3","true","true","45.7636111","-88.4636111"
"04080000","ROYW3","USGS","LITTLE WOLF RIVER AT ROYALTON, WI","CONUS","3","true","true","44.4124806","-88.8653842"
"04085200","","USGS","KEWAUNEE RIVER NEAR KEWAUNEE, WI","CONUS","3","true","true","44.45833125","-87.5564746"
"04074950","","USGS","WOLF RIVER AT LANGLADE, WI","CONUS","3","true","true","45.18997026","-88.7334398"
"04086500","","USGS","CEDAR CREEK NEAR CEDARBURG, WI","CONUS","3","true","true","43.32305556","-87.9786111"
"04085427","","USGS","MANITOWOC RIVER AT MANITOWOC, WI","CONUS","3","true","true","44.10616667","-87.7160278"
"04100500","GSHI3","USGS","ELKHART RIVER AT GOSHEN, IN","CONUS","3","true","true","41.5933827","-85.8486057"
"04101370","JCRI3","USGS","JUDY CREEK NEAR SOUTH BEND, IN","CONUS","3","true","true","41.728659","-86.2627852"
"04104945","WANM4","USGS","WANADOGA CREEK NEAR BATTLE CREEK, MI","CONUS","3","true","true","42.3964281","-85.13166"
"04105700","AUGM4","USGS","AUGUSTA CREEK NEAR AUGUSTA, MI","CONUS","3","true","true","42.3533734","-85.3538894"
"04112850","HHTM4","USGS","SYCAMORE CREEK AT HOLT ROAD NEAR HOLT, MI","CONUS","3","false","true","42.6403134","-84.4827533"
"04114498","EAGM4","USGS","LOOKING GLASS RIVER NEAR EAGLE, MI","CONUS","3","true","true","42.82809018","-84.7594339"
"04115265","FCRM4","USGS","FISH CREEK NEAR CRYSTAL, MI","CONUS","3","true","true","43.2497545","-84.9811245"
"04117500","HSTM4","USGS","THORNAPPLE RIVER NEAR HASTINGS, MI","CONUS","3","true","true","42.6158688","-85.2363933"
"04122200","WHTM4","USGS","WHITE RIVER NEAR WHITEHALL, MI","CONUS","3","true","true","43.46417856","-86.2325668"
"04124000","SHRM4","USGS","MANISTEE RIVER NEAR SHERMAN, MI","CONUS","3","true","true","44.43639239","-85.6986792"
"04124500","TSTM4","USGS","EAST BRANCH PINE RIVER NEAR TUSTIN, MI","CONUS","3","true","true","44.102511","-85.5172766"
"04126970","MYFM4","USGS","BOARDMAN R ABOVE BROWN BRIDGE ROAD NR MAYFIELD, MI","CONUS","3","true","true","44.65667","-85.436731"
"04127800","","USGS","JORDAN RIVER NEAR EAST JORDAN, MI","CONUS","3","true","true","45.10111787","-85.0972788"
"04127997","WOLM4","USGS","STURGEON RIVER AT WOLVERINE, MI","CONUS","3","true","true","45.27445746","-84.6000315"
"04142000","STRM4","USGS","RIFLE RIVER NEAR STERLING, MI","CONUS","3","true","true","44.0725203","-84.0199939"
"04144500","OWOM4","USGS","SHIAWASSEE RIVER AT OWOSSO, MI","CONUS","3","true","true","43.01502685","-84.17997"
"04146063","COLM4","USGS","SOUTH BRANCH FLINT RIVER NEAR COLUMBIAVILLE,MI","CONUS","3","true","true","43.1594706","-83.3507814"
"04148140","DAVM4","USGS","KEARSLEY CREEK NEAR DAVISON, MI","CONUS","3","true","true","43.0336381","-83.5813417"
"04136000","RDOM4","USGS","AU SABLE RIVER NEAR RED OAK, MI","CONUS","3","true","true","44.6769593","-84.2925146"
"04159492","FGOM4","USGS","BLACK RIVER NEAR JEDDO, MI","CONUS","3","true","true","43.15086","-82.6246474"
"04161540","","USGS","PAINT CREEK AT ROCHESTER, MI","CONUS","3","true","true","42.68836558","-83.1429886"
"04163400","","USGS","PLUM BROOK AT UTICA, MI","CONUS","3","true","true","42.60142277","-83.0713165"
"04185000","STRO1","USGS","Tiffin River at Stryker OH","CONUS","3","true","true","41.50449567","-84.4296719"
"04180988","RFDO1","USGS","St. Marys River at Rockford OH","CONUS","3","true","true","40.69476968","-84.6466254"
"04196800","CWFO1","USGS","Tymochtee Creek at Crawford OH","CONUS","3","true","true","40.9228332","-83.3488116"
"04197100","MLMO1","USGS","Honey Creek at Melmore OH","CONUS","3","true","true","41.022278","-83.1096382"
"04197170","ROCO1","USGS","Rock Creek at Tiffin OH","CONUS","3","true","true","41.1136659","-83.1682521"
"04199155","OWHO1","USGS","Old Woman Creek at Berlin Rd near Huron OH","CONUS","3","true","true","41.34838289","-82.51378249"
"04189000","FDYO1","USGS","Blanchard River near Findlay OH","CONUS","3","true","true","41.05588646","-83.6879889"
"04207200","BFDO1","USGS","Tinkers Creek at Bedford OH","CONUS","3","true","true","41.38449868","-81.5273419"
"04208000","INDO1","USGS","Cuyahoga River at Independence OH","CONUS","3","true","true","41.39533087","-81.6298478"
"04213000","CCKO1","USGS","Conneaut Creek at Conneaut OH","CONUS","3","true","true","41.92699898","-80.6039659"
"04213500","GOWN6","USGS","CATTARAUGUS CREEK AT GOWANDA NY","CONUS","3","true","true","42.46344444","-78.9345278"
"04214500","GDVN6","USGS","BUFFALO CREEK AT GARDENVILLE NY","CONUS","3","true","true","42.8546111","-78.7564167"
"04215000","LCSN6","USGS","CAYUGA CREEK NEAR LANCASTER NY","CONUS","3","true","true","42.8900833","-78.6449444"
"04215500","EBZN6","USGS","CAZENOVIA CREEK AT EBENEZER NY","CONUS","3","true","true","42.82952778","-78.7750278"
"04216418","ATTN6","USGS","TONAWANDA CREEK AT ATTICA NY","CONUS","3","true","true","42.86469444","-78.2834167"
"04217000","BTVN6","USGS","TONAWANDA CREEK AT BATAVIA NY","CONUS","3","true","true","42.99713889","-78.1881667"
"04218000","RAPN6","USGS","TONAWANDA CREEK AT RAPIDS NY","CONUS","3","true","true","43.0935","-78.6361667"
"04209000","WBYO1","USGS","Chagrin River at Willoughby OH","CONUS","3","true","true","41.630881","-81.40344549"
"04221000","WLLN6","USGS","GENESEE RIVER AT WELLSVILLE NY","CONUS","3","true","true","42.1222222","-77.9572222"
"04224775","DSVN6","USGS","CANASERAGA CREEK ABOVE DANSVILLE NY","CONUS","3","true","true","42.5358611","-77.7039444"
"04229500","HNYN6","USGS","HONEOYE CREEK AT HONEOYE FALLS NY","CONUS","3","true","true","42.9572222","-77.58888889"
"04230500","GRBN6","USGS","OATKA CREEK AT GARBUTT NY","CONUS","3","true","true","43.01","-77.79138889"
"04231000","CHRN6","USGS","BLACK CREEK AT CHURCHVILLE NY","CONUS","3","true","true","43.10055556","-77.8822222"
"04233286","SXBN6","USGS","SIXMILE CREEK AT BROOKTONDALE NY","CONUS","3","true","true","42.38138889","-76.3944444"
"04234000","FLLN6","USGS","FALL CREEK NEAR ITHACA NY","CONUS","3","true","true","42.4533333","-76.47277778"
"04252500","BOON6","USGS","BLACK RIVER NEAR BOONVILLE NY","CONUS","3","true","true","43.5116111","-75.30677778"
"04262500","HVLN6","USGS","WEST BRANCH OSWEGATCHIE RIVER NEAR HARRISVILLE NY","CONUS","3","true","true","44.18555556","-75.3308333"
"04265432","CHAN6","USGS","GRASS RIVER AT CHASE MILLS NY","CONUS","3","true","true","44.84652778","-75.0784444"
"04242500","TABN6","USGS","EAST BRANCH FISH CREEK AT TABERG NY","CONUS","3","true","true","43.3011111","-75.6214722"
"04243500","NEIN6","USGS","ONEIDA CREEK AT ONEIDA NY","CONUS","3","true","true","43.09755556","-75.6394167"
"04273800","LPHN6","USGS","LITTLE AUSABLE RIVER NEAR VALCOUR NY","CONUS","3","true","true","44.59427778","-73.4963333"
"04275000","ASFN6","USGS","EAST BRANCH AUSABLE RIVER AT AU SABLE FORKS NY","CONUS","3","true","true","44.43738889","-73.6809722"
"04280450","GVVN6","USGS","METTAWEE RIVER NEAR MIDDLE GRANVILLE NY","CONUS","3","true","true","43.46394444","-73.2845"
"04282000","CENV1","USGS","OTTER CREEK AT CENTER RUTLAND, VT","CONUS","3","true","true","43.6036792","-73.0131628"
"04282500","MDBV1","USGS","OTTER CREEK AT MIDDLEBURY, VT","CONUS","3","true","true","44.01311488","-73.1678954"
"04282525","NHVV1","USGS","NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT","CONUS","3","true","true","44.0617249","-73.17067429"
"04268800","PARN6","USGS","WEST BRANCH ST. REGIS RIVER NEAR PARISHVILLE NY","CONUS","3","true","true","44.59875","-74.7372222"
"04273700","SPBN6","USGS","SALMON RIVER AT SOUTH PLATTSBURGH NY","CONUS","3","true","true","44.64016667","-73.49488889"
"04286000","MONV1","USGS","WINOOSKI RIVER AT MONTPELIER, VT","CONUS","3","true","true","44.25672595","-72.59344318"
"04288000","MOOV1","USGS","MAD RIVER NEAR MORETOWN, VT","CONUS","3","true","true","44.2772802","-72.7426163"
"04292000","JONV1","USGS","LAMOILLE RIVER AT JOHNSON, VT","CONUS","3","true","true","44.6228287","-72.6762308"
"04293500","EBKV1","USGS","MISSISQUOI RIVER NEAR EAST BERKSHIRE, VT","CONUS","3","true","true","44.96004599","-72.696521"
"04296000","CVYV1","USGS","BLACK RIVER AT COVENTRY, VT","CONUS","3","true","true","44.8689363","-72.2701041"
"04282650","FERV1","USGS","LITTLE OTTER CREEK AT FERRISBURG, VT","CONUS","3","true","true","44.19810987","-73.2490117"
"04282780","NFBV1","USGS","LEWIS CREEK AT NORTH FERRISBURG, VT","CONUS","3","true","true","44.24922015","-73.22845688"
"05056000","WRWN8","USGS","SHEYENNE RIVER NR WARWICK, ND","CONUS","3","true","true","47.8055534","-98.7162172"
"05056100","MAVN8","USGS","MAUVAIS COULEE NR CANDO, ND","CONUS","3","true","true","48.4480588","-99.1026354"
"05056200","EDEN8","USGS","EDMORE COULEE NR EDMORE, ND","CONUS","3","true","true","48.33667157","-98.6603958"
"05014300","SCLM8","USGS","Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier","CONUS","3","true","true","48.7954444","-113.6805833"
"05059600","","USGS","MAPLE RIVER NR HOPE, ND","CONUS","3","true","true","47.32498855","-97.7906537"
"05061500","SABM5","USGS","SOUTH BRANCH BUFFALO RIVER AT SABIN, MN","CONUS","3","true","true","46.7755175","-96.6281318"
"05078500","RDLM5","USGS","CLEARWATER RIVER AT RED LAKE FALLS, MN","CONUS","3","true","true","47.88620556","-96.2765806"
"05057000","CPRN8","USGS","SHEYENNE RIVER NR COOPERSTOWN, ND","CONUS","3","true","true","47.43277097","-98.0275954"
"05057200","DBCN8","USGS","BALDHILL CREEK NR DAZEY, ND","CONUS","3","true","true","47.2291562","-98.1248189"
"05087500","","USGS","MIDDLE RIVER AT ARGYLE, MN","CONUS","3","true","true","48.3402552","-96.8164502"
"05120500","KLSN8","USGS","WINTERING RIVER NEAR KARLSRUHE, ND","CONUS","3","true","true","48.1382932","-100.5399409"
"05123400","WLCN8","USGS","WILLOW CREEK NEAR WILLOW CITY, ND","CONUS","3","true","true","48.5877399","-100.4416083"
"05131500","LFKM5","USGS","LITTLE FORK RIVER AT LITTLEFORK, MN","CONUS","3","true","true","48.39577636","-93.5493266"
"05132000","BIFM5","USGS","BIG FORK RIVER AT BIG FALLS, MN","CONUS","3","true","true","48.1957849","-93.8071245"
"05212700","TACM5","USGS","PRAIRIE RIVER NEAR TACONITE, MN","CONUS","3","true","true","47.3888277","-93.380757"
"05245100","LGPM5","USGS","LONG PRAIRIE RIVER AT LONG PRAIRIE, MN","CONUS","3","true","true","45.97496449","-94.8658552"
"05275000","ERVM5","USGS","ELK RIVER NEAR BIG LAKE, MN","CONUS","3","true","true","45.3338537","-93.6669098"
"05127500","WTNM5","USGS","BASSWOOD RIVER NEAR WINTON, MN","CONUS","3","true","true","48.0823937","-91.6526237"
"05129115","CLKM5","USGS","VERMILION RIVER NR CRANE LAKE, MN","CONUS","3","true","true","48.2646282","-92.5659935"
"05290000","PVRS2","USGS","LITTLE MINNESOTA RIVER NEAR PEEVER, SD","CONUS","3","true","true","45.6158333","-96.8755556"
"05291000","BGCS2","USGS","WHETSTONE RIVER NEAR BIG STONE CITY, SD","CONUS","3","true","true","45.2916316","-96.487557"
"05293000","ODSM5","USGS","YELLOW BANK RIVER NEAR ODESSA, MN","CONUS","3","true","true","45.2269094","-96.353665"
"05315000","","USGS","REDWOOD RIVER NEAR MARSHALL, MN","CONUS","3","true","true","44.43016667","-95.8295556"
"05317000","NWUM5","USGS","COTTONWOOD RIVER NEAR NEW ULM, MN","CONUS","3","true","true","44.28939167","-94.4386056"
"05317200","CRTM5","USGS","LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN","CONUS","3","true","true","44.2463534","-94.3388558"
"05319500","GRDM5","USGS","WATONWAN RIVER NEAR GARDEN CITY, MN","CONUS","3","true","true","44.04635215","-94.1955144"
"05336700","SANM5","USGS","KETTLE RIVER BELOW SANDSTONE, MN","CONUS","3","true","true","46.1055048","-92.8640899"
"05327000","HICM5","USGS","HIGH ISLAND CREEK NEAR HENDERSON, MN","CONUS","3","true","true","44.5719079","-93.9219113"
"05362000","","USGS","JUMP RIVER AT SHELDON, WI","CONUS","3","true","true","45.30802638","-90.956525"
"05368000","","USGS","HAY RIVER AT WHEELER, WI","CONUS","3","true","true","45.0477401","-91.9110104"
"05357335","POWW3","USGS","BEAR RIVER NEAR MANITOWISH WATERS, WI","CONUS","3","true","true","46.0488377","-89.9846035"
"05383950","RPMM5","USGS","ROOT RIVER NEAR PILOT MOUND, MN","CONUS","3","true","true","43.7846858","-92.0301573"
"05407470","","USGS","KICKAPOO RIVER AT STATE HIGHWAY 33 AT ONTARIO, WI","CONUS","3","true","true","43.72166667","-90.5875"
"05413500","","USGS","GRANT RIVER AT BURTON, WI","CONUS","3","true","true","42.72027778","-90.8191667"
"05414000","","USGS","PLATTE RIVER NEAR ROCKVILLE, WI","CONUS","3","true","true","42.7311111","-90.6402778"
"05420680","TPLI4","USGS","Wapsipinicon River near Tripoli, IA","CONUS","3","true","true","42.83609167","-92.2574"
"05426000","","USGS","CRAWFISH RIVER AT MILFORD, WI","CONUS","3","true","true","43.1","-88.8494444"
"05426067","","USGS","BARK RIVER AT NAGAWICKA ROAD AT DELAFIELD, WI","CONUS","3","true","true","43.08777778","-88.3761111"
"05454000","IRCI4","USGS","Rapid Creek near Iowa City, IA","CONUS","3","true","true","41.70001667","-91.4876667"
"05451210","NPVI4","USGS","South Fork Iowa River NE of New Providence, IA","CONUS","3","true","true","42.31530556","-93.1521944"
"05464220","DYSI4","USGS","Wolf Creek near Dysart, IA","CONUS","3","true","true","42.25152778","-92.2988889"
